sample_id,SID,input_start_time,input_end_time,target_6h_time,target_12h_time,target_24h_time
3753,1996296N09093,1996-10-26 03:00:00,1996-10-27 03:00:00,1996-10-27 09:00:00,1996-10-27 15:00:00,1996-10-28 03:00:00
3754,1996296N09093,1996-10-26 06:00:00,1996-10-27 06:00:00,1996-10-27 12:00:00,1996-10-27 18:00:00,1996-10-28 06:00:00
3755,1996296N09093,1996-10-26 09:00:00,1996-10-27 09:00:00,1996-10-27 15:00:00,1996-10-27 21:00:00,1996-10-28 09:00:00
3756,1996296N09093,1996-10-26 12:00:00,1996-10-27 12:00:00,1996-10-27 18:00:00,1996-10-28 00:00:00,1996-10-28 12:00:00
3757,1996296N09093,1996-10-26 15:00:00,1996-10-27 15:00:00,1996-10-27 21:00:00,1996-10-28 03:00:00,1996-10-28 15:00:00
3758,1996296N09093,1996-10-26 18:00:00,1996-10-27 18:00:00,1996-10-28 00:00:00,1996-10-28 06:00:00,1996-10-28 18:00:00
3759,1996296N09093,1996-10-26 21:00:00,1996-10-27 21:00:00,1996-10-28 03:00:00,1996-10-28 09:00:00,1996-10-28 21:00:00
3760,1996296N09093,1996-10-27 00:00:00,1996-10-28 00:00:00,1996-10-28 06:00:00,1996-10-28 12:00:00,1996-10-29 00:00:00
3761,1996296N09093,1996-10-27 03:00:00,1996-10-28 03:00:00,1996-10-28 09:00:00,1996-10-28 15:00:00,1996-10-29 03:00:00
3762,1996296N09093,1996-10-27 06:00:00,1996-10-28 06:00:00,1996-10-28 12:00:00,1996-10-28 18:00:00,1996-10-29 06:00:00
3763,1996299N11121,1996-10-24 12:00:00,1996-10-25 12:00:00,1996-10-25 18:00:00,1996-10-26 00:00:00,1996-10-26 12:00:00
3764,1996299N11121,1996-10-24 15:00:00,1996-10-25 15:00:00,1996-10-25 21:00:00,1996-10-26 03:00:00,1996-10-26 15:00:00
3765,1996299N11121,1996-10-24 18:00:00,1996-10-25 18:00:00,1996-10-26 00:00:00,1996-10-26 06:00:00,1996-10-26 18:00:00
3766,1996299N11121,1996-10-24 21:00:00,1996-10-25 21:00:00,1996-10-26 03:00:00,1996-10-26 09:00:00,1996-10-26 21:00:00
3767,1996299N11121,1996-10-25 00:00:00,1996-10-26 00:00:00,1996-10-26 06:00:00,1996-10-26 12:00:00,1996-10-27 00:00:00
3768,1996299N11121,1996-10-25 03:00:00,1996-10-26 03:00:00,1996-10-26 09:00:00,1996-10-26 15:00:00,1996-10-27 03:00:00
3769,1996299N11121,1996-10-25 06:00:00,1996-10-26 06:00:00,1996-10-26 12:00:00,1996-10-26 18:00:00,1996-10-27 06:00:00
3770,1996299N11121,1996-10-25 09:00:00,1996-10-26 09:00:00,1996-10-26 15:00:00,1996-10-26 21:00:00,1996-10-27 09:00:00
3771,1996299N11121,1996-10-25 12:00:00,1996-10-26 12:00:00,1996-10-26 18:00:00,1996-10-27 00:00:00,1996-10-27 12:00:00
3772,1996299N11121,1996-10-25 15:00:00,1996-10-26 15:00:00,1996-10-26 21:00:00,1996-10-27 03:00:00,1996-10-27 15:00:00
3773,1996299N11121,1996-10-25 18:00:00,1996-10-26 18:00:00,1996-10-27 00:00:00,1996-10-27 06:00:00,1996-10-27 18:00:00
3774,1996299N11121,1996-10-25 21:00:00,1996-10-26 21:00:00,1996-10-27 03:00:00,1996-10-27 09:00:00,1996-10-27 21:00:00
3775,1996299N11121,1996-10-26 00:00:00,1996-10-27 00:00:00,1996-10-27 06:00:00,1996-10-27 12:00:00,1996-10-28 00:00:00
3776,1996299N11121,1996-10-26 03:00:00,1996-10-27 03:00:00,1996-10-27 09:00:00,1996-10-27 15:00:00,1996-10-28 03:00:00
3777,1996299N11121,1996-10-26 06:00:00,1996-10-27 06:00:00,1996-10-27 12:00:00,1996-10-27 18:00:00,1996-10-28 06:00:00
3778,1996299N11121,1996-10-26 09:00:00,1996-10-27 09:00:00,1996-10-27 15:00:00,1996-10-27 21:00:00,1996-10-28 09:00:00
3779,1996299N11121,1996-10-26 12:00:00,1996-10-27 12:00:00,1996-10-27 18:00:00,1996-10-28 00:00:00,1996-10-28 12:00:00
3780,1996299N11121,1996-10-26 15:00:00,1996-10-27 15:00:00,1996-10-27 21:00:00,1996-10-28 03:00:00,1996-10-28 15:00:00
3781,1996299N11121,1996-10-26 18:00:00,1996-10-27 18:00:00,1996-10-28 00:00:00,1996-10-28 06:00:00,1996-10-28 18:00:00
3782,1996299N11121,1996-10-26 21:00:00,1996-10-27 21:00:00,1996-10-28 03:00:00,1996-10-28 09:00:00,1996-10-28 21:00:00
3783,1996299N11121,1996-10-27 00:00:00,1996-10-28 00:00:00,1996-10-28 06:00:00,1996-10-28 12:00:00,1996-10-29 00:00:00
3784,1996299N11121,1996-10-27 03:00:00,1996-10-28 03:00:00,1996-10-28 09:00:00,1996-10-28 15:00:00,1996-10-29 03:00:00
3785,1996299N11121,1996-10-27 06:00:00,1996-10-28 06:00:00,1996-10-28 12:00:00,1996-10-28 18:00:00,1996-10-29 06:00:00
3786,1996299N11121,1996-10-27 09:00:00,1996-10-28 09:00:00,1996-10-28 15:00:00,1996-10-28 21:00:00,1996-10-29 09:00:00
3787,1996299N11121,1996-10-27 12:00:00,1996-10-28 12:00:00,1996-10-28 18:00:00,1996-10-29 00:00:00,1996-10-29 12:00:00
3788,1996299N11121,1996-10-27 15:00:00,1996-10-28 15:00:00,1996-10-28 21:00:00,1996-10-29 03:00:00,1996-10-29 15:00:00
3789,1996299N11121,1996-10-27 18:00:00,1996-10-28 18:00:00,1996-10-29 00:00:00,1996-10-29 06:00:00,1996-10-29 18:00:00
3790,1996299N11121,1996-10-27 21:00:00,1996-10-28 21:00:00,1996-10-29 03:00:00,1996-10-29 09:00:00,1996-10-29 21:00:00
3791,1996299N11121,1996-10-28 00:00:00,1996-10-29 00:00:00,1996-10-29 06:00:00,1996-10-29 12:00:00,1996-10-30 00:00:00
3792,1996299N11121,1996-10-28 03:00:00,1996-10-29 03:00:00,1996-10-29 09:00:00,1996-10-29 15:00:00,1996-10-30 03:00:00
3793,1996299N11121,1996-10-28 06:00:00,1996-10-29 06:00:00,1996-10-29 12:00:00,1996-10-29 18:00:00,1996-10-30 06:00:00
3794,1996299N11121,1996-10-28 09:00:00,1996-10-29 09:00:00,1996-10-29 15:00:00,1996-10-29 21:00:00,1996-10-30 09:00:00
3795,1996299N11121,1996-10-28 12:00:00,1996-10-29 12:00:00,1996-10-29 18:00:00,1996-10-30 00:00:00,1996-10-30 12:00:00
3796,1996299N11121,1996-10-28 15:00:00,1996-10-29 15:00:00,1996-10-29 21:00:00,1996-10-30 03:00:00,1996-10-30 15:00:00
3797,1996299N11121,1996-10-28 18:00:00,1996-10-29 18:00:00,1996-10-30 00:00:00,1996-10-30 06:00:00,1996-10-30 18:00:00
3798,1996299N11121,1996-10-28 21:00:00,1996-10-29 21:00:00,1996-10-30 03:00:00,1996-10-30 09:00:00,1996-10-30 21:00:00
3799,1996299N11121,1996-10-29 00:00:00,1996-10-30 00:00:00,1996-10-30 06:00:00,1996-10-30 12:00:00,1996-10-31 00:00:00
3800,1996299N11121,1996-10-29 03:00:00,1996-10-30 03:00:00,1996-10-30 09:00:00,1996-10-30 15:00:00,1996-10-31 03:00:00
3801,1996299N11121,1996-10-29 06:00:00,1996-10-30 06:00:00,1996-10-30 12:00:00,1996-10-30 18:00:00,1996-10-31 06:00:00
3802,1996299N11121,1996-10-29 09:00:00,1996-10-30 09:00:00,1996-10-30 15:00:00,1996-10-30 21:00:00,1996-10-31 09:00:00
3803,1996299N11121,1996-10-29 12:00:00,1996-10-30 12:00:00,1996-10-30 18:00:00,1996-10-31 00:00:00,1996-10-31 12:00:00
3804,1996299N11121,1996-10-29 15:00:00,1996-10-30 15:00:00,1996-10-30 21:00:00,1996-10-31 03:00:00,1996-10-31 15:00:00
3805,1996299N11121,1996-10-29 18:00:00,1996-10-30 18:00:00,1996-10-31 00:00:00,1996-10-31 06:00:00,1996-10-31 18:00:00
3806,1996306N15097,1996-11-01 00:00:00,1996-11-02 00:00:00,1996-11-02 06:00:00,1996-11-02 12:00:00,1996-11-03 00:00:00
3807,1996306N15097,1996-11-01 03:00:00,1996-11-02 03:00:00,1996-11-02 09:00:00,1996-11-02 15:00:00,1996-11-03 03:00:00
3808,1996306N15097,1996-11-01 06:00:00,1996-11-02 06:00:00,1996-11-02 12:00:00,1996-11-02 18:00:00,1996-11-03 06:00:00
3809,1996306N15097,1996-11-01 09:00:00,1996-11-02 09:00:00,1996-11-02 15:00:00,1996-11-02 21:00:00,1996-11-03 09:00:00
3810,1996306N15097,1996-11-01 12:00:00,1996-11-02 12:00:00,1996-11-02 18:00:00,1996-11-03 00:00:00,1996-11-03 12:00:00
3811,1996306N15097,1996-11-01 15:00:00,1996-11-02 15:00:00,1996-11-02 21:00:00,1996-11-03 03:00:00,1996-11-03 15:00:00
3812,1996306N15097,1996-11-01 18:00:00,1996-11-02 18:00:00,1996-11-03 00:00:00,1996-11-03 06:00:00,1996-11-03 18:00:00
3813,1996306N15097,1996-11-01 21:00:00,1996-11-02 21:00:00,1996-11-03 03:00:00,1996-11-03 09:00:00,1996-11-03 21:00:00
3814,1996306N15097,1996-11-02 00:00:00,1996-11-03 00:00:00,1996-11-03 06:00:00,1996-11-03 12:00:00,1996-11-04 00:00:00
3815,1996306N15097,1996-11-02 03:00:00,1996-11-03 03:00:00,1996-11-03 09:00:00,1996-11-03 15:00:00,1996-11-04 03:00:00
3816,1996306N15097,1996-11-02 06:00:00,1996-11-03 06:00:00,1996-11-03 12:00:00,1996-11-03 18:00:00,1996-11-04 06:00:00
3817,1996306N15097,1996-11-02 09:00:00,1996-11-03 09:00:00,1996-11-03 15:00:00,1996-11-03 21:00:00,1996-11-04 09:00:00
3818,1996306N15097,1996-11-02 12:00:00,1996-11-03 12:00:00,1996-11-03 18:00:00,1996-11-04 00:00:00,1996-11-04 12:00:00
3819,1996306N15097,1996-11-02 15:00:00,1996-11-03 15:00:00,1996-11-03 21:00:00,1996-11-04 03:00:00,1996-11-04 15:00:00
3820,1996306N15097,1996-11-02 18:00:00,1996-11-03 18:00:00,1996-11-04 00:00:00,1996-11-04 06:00:00,1996-11-04 18:00:00
3821,1996306N15097,1996-11-02 21:00:00,1996-11-03 21:00:00,1996-11-04 03:00:00,1996-11-04 09:00:00,1996-11-04 21:00:00
3822,1996306N15097,1996-11-03 00:00:00,1996-11-04 00:00:00,1996-11-04 06:00:00,1996-11-04 12:00:00,1996-11-05 00:00:00
3823,1996306N15097,1996-11-03 03:00:00,1996-11-04 03:00:00,1996-11-04 09:00:00,1996-11-04 15:00:00,1996-11-05 03:00:00
3824,1996306N15097,1996-11-03 06:00:00,1996-11-04 06:00:00,1996-11-04 12:00:00,1996-11-04 18:00:00,1996-11-05 06:00:00
3825,1996306N15097,1996-11-03 09:00:00,1996-11-04 09:00:00,1996-11-04 15:00:00,1996-11-04 21:00:00,1996-11-05 09:00:00
3826,1996306N15097,1996-11-03 12:00:00,1996-11-04 12:00:00,1996-11-04 18:00:00,1996-11-05 00:00:00,1996-11-05 12:00:00
3827,1996306N15097,1996-11-03 15:00:00,1996-11-04 15:00:00,1996-11-04 21:00:00,1996-11-05 03:00:00,1996-11-05 15:00:00
3828,1996306N15097,1996-11-03 18:00:00,1996-11-04 18:00:00,1996-11-05 00:00:00,1996-11-05 06:00:00,1996-11-05 18:00:00
3829,1996306N15097,1996-11-03 21:00:00,1996-11-04 21:00:00,1996-11-05 03:00:00,1996-11-05 09:00:00,1996-11-05 21:00:00
3830,1996306N15097,1996-11-04 00:00:00,1996-11-05 00:00:00,1996-11-05 06:00:00,1996-11-05 12:00:00,1996-11-06 00:00:00
3831,1996312N14125,1996-11-06 12:00:00,1996-11-07 12:00:00,1996-11-07 18:00:00,1996-11-08 00:00:00,1996-11-08 12:00:00
3832,1996312N14125,1996-11-06 15:00:00,1996-11-07 15:00:00,1996-11-07 21:00:00,1996-11-08 03:00:00,1996-11-08 15:00:00
3833,1996312N14125,1996-11-06 18:00:00,1996-11-07 18:00:00,1996-11-08 00:00:00,1996-11-08 06:00:00,1996-11-08 18:00:00
3834,1996312N14125,1996-11-06 21:00:00,1996-11-07 21:00:00,1996-11-08 03:00:00,1996-11-08 09:00:00,1996-11-08 21:00:00
3835,1996312N14125,1996-11-07 00:00:00,1996-11-08 00:00:00,1996-11-08 06:00:00,1996-11-08 12:00:00,1996-11-09 00:00:00
3836,1996312N14125,1996-11-07 03:00:00,1996-11-08 03:00:00,1996-11-08 09:00:00,1996-11-08 15:00:00,1996-11-09 03:00:00
3837,1996312N14125,1996-11-07 06:00:00,1996-11-08 06:00:00,1996-11-08 12:00:00,1996-11-08 18:00:00,1996-11-09 06:00:00
3838,1996312N14125,1996-11-07 09:00:00,1996-11-08 09:00:00,1996-11-08 15:00:00,1996-11-08 21:00:00,1996-11-09 09:00:00
3839,1996312N14125,1996-11-07 12:00:00,1996-11-08 12:00:00,1996-11-08 18:00:00,1996-11-09 00:00:00,1996-11-09 12:00:00
3840,1996312N14125,1996-11-07 15:00:00,1996-11-08 15:00:00,1996-11-08 21:00:00,1996-11-09 03:00:00,1996-11-09 15:00:00
3841,1996312N14125,1996-11-07 18:00:00,1996-11-08 18:00:00,1996-11-09 00:00:00,1996-11-09 06:00:00,1996-11-09 18:00:00
3842,1996312N14125,1996-11-07 21:00:00,1996-11-08 21:00:00,1996-11-09 03:00:00,1996-11-09 09:00:00,1996-11-09 21:00:00
3843,1996312N14125,1996-11-08 00:00:00,1996-11-09 00:00:00,1996-11-09 06:00:00,1996-11-09 12:00:00,1996-11-10 00:00:00
3844,1996312N14125,1996-11-08 03:00:00,1996-11-09 03:00:00,1996-11-09 09:00:00,1996-11-09 15:00:00,1996-11-10 03:00:00
3845,1996312N14125,1996-11-08 06:00:00,1996-11-09 06:00:00,1996-11-09 12:00:00,1996-11-09 18:00:00,1996-11-10 06:00:00
3846,1996312N14125,1996-11-08 09:00:00,1996-11-09 09:00:00,1996-11-09 15:00:00,1996-11-09 21:00:00,1996-11-10 09:00:00
3847,1996312N14125,1996-11-08 12:00:00,1996-11-09 12:00:00,1996-11-09 18:00:00,1996-11-10 00:00:00,1996-11-10 12:00:00
3848,1996312N14125,1996-11-08 15:00:00,1996-11-09 15:00:00,1996-11-09 21:00:00,1996-11-10 03:00:00,1996-11-10 15:00:00
3849,1996312N14125,1996-11-08 18:00:00,1996-11-09 18:00:00,1996-11-10 00:00:00,1996-11-10 06:00:00,1996-11-10 18:00:00
3850,1996312N14125,1996-11-08 21:00:00,1996-11-09 21:00:00,1996-11-10 03:00:00,1996-11-10 09:00:00,1996-11-10 21:00:00
3851,1996312N14125,1996-11-09 00:00:00,1996-11-10 00:00:00,1996-11-10 06:00:00,1996-11-10 12:00:00,1996-11-11 00:00:00
3852,1996312N14125,1996-11-09 03:00:00,1996-11-10 03:00:00,1996-11-10 09:00:00,1996-11-10 15:00:00,1996-11-11 03:00:00
3853,1996312N14125,1996-11-09 06:00:00,1996-11-10 06:00:00,1996-11-10 12:00:00,1996-11-10 18:00:00,1996-11-11 06:00:00
3854,1996312N14125,1996-11-09 09:00:00,1996-11-10 09:00:00,1996-11-10 15:00:00,1996-11-10 21:00:00,1996-11-11 09:00:00
3855,1996312N14125,1996-11-09 12:00:00,1996-11-10 12:00:00,1996-11-10 18:00:00,1996-11-11 00:00:00,1996-11-11 12:00:00
3856,1996312N14125,1996-11-09 15:00:00,1996-11-10 15:00:00,1996-11-10 21:00:00,1996-11-11 03:00:00,1996-11-11 15:00:00
3857,1996312N14125,1996-11-09 18:00:00,1996-11-10 18:00:00,1996-11-11 00:00:00,1996-11-11 06:00:00,1996-11-11 18:00:00
3858,1996312N14125,1996-11-09 21:00:00,1996-11-10 21:00:00,1996-11-11 03:00:00,1996-11-11 09:00:00,1996-11-11 21:00:00
3859,1996312N14125,1996-11-10 00:00:00,1996-11-11 00:00:00,1996-11-11 06:00:00,1996-11-11 12:00:00,1996-11-12 00:00:00
3860,1996312N14125,1996-11-10 03:00:00,1996-11-11 03:00:00,1996-11-11 09:00:00,1996-11-11 15:00:00,1996-11-12 03:00:00
3861,1996312N14125,1996-11-10 06:00:00,1996-11-11 06:00:00,1996-11-11 12:00:00,1996-11-11 18:00:00,1996-11-12 06:00:00
3862,1996312N14125,1996-11-10 09:00:00,1996-11-11 09:00:00,1996-11-11 15:00:00,1996-11-11 21:00:00,1996-11-12 09:00:00
3863,1996312N14125,1996-11-10 12:00:00,1996-11-11 12:00:00,1996-11-11 18:00:00,1996-11-12 00:00:00,1996-11-12 12:00:00
3864,1996312N14125,1996-11-10 15:00:00,1996-11-11 15:00:00,1996-11-11 21:00:00,1996-11-12 03:00:00,1996-11-12 15:00:00
3865,1996312N14125,1996-11-10 18:00:00,1996-11-11 18:00:00,1996-11-12 00:00:00,1996-11-12 06:00:00,1996-11-12 18:00:00
3866,1996312N14125,1996-11-10 21:00:00,1996-11-11 21:00:00,1996-11-12 03:00:00,1996-11-12 09:00:00,1996-11-12 21:00:00
3867,1996312N14125,1996-11-11 00:00:00,1996-11-12 00:00:00,1996-11-12 06:00:00,1996-11-12 12:00:00,1996-11-13 00:00:00
3868,1996312N14125,1996-11-11 03:00:00,1996-11-12 03:00:00,1996-11-12 09:00:00,1996-11-12 15:00:00,1996-11-13 03:00:00
3869,1996312N14125,1996-11-11 06:00:00,1996-11-12 06:00:00,1996-11-12 12:00:00,1996-11-12 18:00:00,1996-11-13 06:00:00
3870,1996312N14125,1996-11-11 09:00:00,1996-11-12 09:00:00,1996-11-12 15:00:00,1996-11-12 21:00:00,1996-11-13 09:00:00
3871,1996312N14125,1996-11-11 12:00:00,1996-11-12 12:00:00,1996-11-12 18:00:00,1996-11-13 00:00:00,1996-11-13 12:00:00
3872,1996312N14125,1996-11-11 15:00:00,1996-11-12 15:00:00,1996-11-12 21:00:00,1996-11-13 03:00:00,1996-11-13 15:00:00
3873,1996312N14125,1996-11-11 18:00:00,1996-11-12 18:00:00,1996-11-13 00:00:00,1996-11-13 06:00:00,1996-11-13 18:00:00
3874,1996312N14125,1996-11-11 21:00:00,1996-11-12 21:00:00,1996-11-13 03:00:00,1996-11-13 09:00:00,1996-11-13 21:00:00
3875,1996312N14125,1996-11-12 00:00:00,1996-11-13 00:00:00,1996-11-13 06:00:00,1996-11-13 12:00:00,1996-11-14 00:00:00
3876,1996312N14125,1996-11-12 03:00:00,1996-11-13 03:00:00,1996-11-13 09:00:00,1996-11-13 15:00:00,1996-11-14 03:00:00
3877,1996312N14125,1996-11-12 06:00:00,1996-11-13 06:00:00,1996-11-13 12:00:00,1996-11-13 18:00:00,1996-11-14 06:00:00
3878,1996312N14125,1996-11-12 09:00:00,1996-11-13 09:00:00,1996-11-13 15:00:00,1996-11-13 21:00:00,1996-11-14 09:00:00
3879,1996312N14125,1996-11-12 12:00:00,1996-11-13 12:00:00,1996-11-13 18:00:00,1996-11-14 00:00:00,1996-11-14 12:00:00
3880,1996312N14125,1996-11-12 15:00:00,1996-11-13 15:00:00,1996-11-13 21:00:00,1996-11-14 03:00:00,1996-11-14 15:00:00
3881,1996312N14125,1996-11-12 18:00:00,1996-11-13 18:00:00,1996-11-14 00:00:00,1996-11-14 06:00:00,1996-11-14 18:00:00
3882,1996312N14125,1996-11-12 21:00:00,1996-11-13 21:00:00,1996-11-14 03:00:00,1996-11-14 09:00:00,1996-11-14 21:00:00
3883,1996312N14125,1996-11-13 00:00:00,1996-11-14 00:00:00,1996-11-14 06:00:00,1996-11-14 12:00:00,1996-11-15 00:00:00
3884,1996312N14125,1996-11-13 03:00:00,1996-11-14 03:00:00,1996-11-14 09:00:00,1996-11-14 15:00:00,1996-11-15 03:00:00
3885,1996312N14125,1996-11-13 06:00:00,1996-11-14 06:00:00,1996-11-14 12:00:00,1996-11-14 18:00:00,1996-11-15 06:00:00
3886,1996312N14125,1996-11-13 09:00:00,1996-11-14 09:00:00,1996-11-14 15:00:00,1996-11-14 21:00:00,1996-11-15 09:00:00
3887,1996312N14125,1996-11-16 03:00:00,1996-11-17 03:00:00,1996-11-17 09:00:00,1996-11-17 15:00:00,1996-11-18 03:00:00
3888,1996312N14125,1996-11-16 06:00:00,1996-11-17 06:00:00,1996-11-17 12:00:00,1996-11-17 18:00:00,1996-11-18 06:00:00
3889,1996332N09092,1996-11-26 12:00:00,1996-11-27 12:00:00,1996-11-27 18:00:00,1996-11-28 00:00:00,1996-11-28 12:00:00
3890,1996332N09092,1996-11-26 15:00:00,1996-11-27 15:00:00,1996-11-27 21:00:00,1996-11-28 03:00:00,1996-11-28 15:00:00
3891,1996332N09092,1996-11-26 18:00:00,1996-11-27 18:00:00,1996-11-28 00:00:00,1996-11-28 06:00:00,1996-11-28 18:00:00
3892,1996332N09092,1996-11-26 21:00:00,1996-11-27 21:00:00,1996-11-28 03:00:00,1996-11-28 09:00:00,1996-11-28 21:00:00
3893,1996332N09092,1996-11-27 00:00:00,1996-11-28 00:00:00,1996-11-28 06:00:00,1996-11-28 12:00:00,1996-11-29 00:00:00
3894,1996332N09092,1996-11-27 03:00:00,1996-11-28 03:00:00,1996-11-28 09:00:00,1996-11-28 15:00:00,1996-11-29 03:00:00
3895,1996332N09092,1996-11-27 06:00:00,1996-11-28 06:00:00,1996-11-28 12:00:00,1996-11-28 18:00:00,1996-11-29 06:00:00
3896,1996332N09092,1996-11-27 09:00:00,1996-11-28 09:00:00,1996-11-28 15:00:00,1996-11-28 21:00:00,1996-11-29 09:00:00
3897,1996332N09092,1996-11-27 12:00:00,1996-11-28 12:00:00,1996-11-28 18:00:00,1996-11-29 00:00:00,1996-11-29 12:00:00
3898,1996332N09092,1996-11-27 15:00:00,1996-11-28 15:00:00,1996-11-28 21:00:00,1996-11-29 03:00:00,1996-11-29 15:00:00
3899,1996332N09092,1996-11-27 18:00:00,1996-11-28 18:00:00,1996-11-29 00:00:00,1996-11-29 06:00:00,1996-11-29 18:00:00
3900,1996332N09092,1996-11-27 21:00:00,1996-11-28 21:00:00,1996-11-29 03:00:00,1996-11-29 09:00:00,1996-11-29 21:00:00
3901,1996332N09092,1996-11-28 00:00:00,1996-11-29 00:00:00,1996-11-29 06:00:00,1996-11-29 12:00:00,1996-11-30 00:00:00
3902,1996332N09092,1996-11-28 03:00:00,1996-11-29 03:00:00,1996-11-29 09:00:00,1996-11-29 15:00:00,1996-11-30 03:00:00
3903,1996332N09092,1996-11-28 06:00:00,1996-11-29 06:00:00,1996-11-29 12:00:00,1996-11-29 18:00:00,1996-11-30 06:00:00
3904,1996332N09092,1996-11-28 09:00:00,1996-11-29 09:00:00,1996-11-29 15:00:00,1996-11-29 21:00:00,1996-11-30 09:00:00
3905,1996332N09092,1996-11-28 12:00:00,1996-11-29 12:00:00,1996-11-29 18:00:00,1996-11-30 00:00:00,1996-11-30 12:00:00
3906,1996332N09092,1996-11-28 15:00:00,1996-11-29 15:00:00,1996-11-29 21:00:00,1996-11-30 03:00:00,1996-11-30 15:00:00
3907,1996332N09092,1996-11-28 18:00:00,1996-11-29 18:00:00,1996-11-30 00:00:00,1996-11-30 06:00:00,1996-11-30 18:00:00
3908,1996332N09092,1996-11-28 21:00:00,1996-11-29 21:00:00,1996-11-30 03:00:00,1996-11-30 09:00:00,1996-11-30 21:00:00
3909,1996332N09092,1996-11-29 00:00:00,1996-11-30 00:00:00,1996-11-30 06:00:00,1996-11-30 12:00:00,1996-12-01 00:00:00
3910,1996332N09092,1996-11-29 03:00:00,1996-11-30 03:00:00,1996-11-30 09:00:00,1996-11-30 15:00:00,1996-12-01 03:00:00
3911,1996332N09092,1996-11-29 06:00:00,1996-11-30 06:00:00,1996-11-30 12:00:00,1996-11-30 18:00:00,1996-12-01 06:00:00
3912,1996332N09092,1996-11-29 09:00:00,1996-11-30 09:00:00,1996-11-30 15:00:00,1996-11-30 21:00:00,1996-12-01 09:00:00
3913,1996332N09092,1996-11-29 12:00:00,1996-11-30 12:00:00,1996-11-30 18:00:00,1996-12-01 00:00:00,1996-12-01 12:00:00
3914,1996332N09092,1996-11-29 15:00:00,1996-11-30 15:00:00,1996-11-30 21:00:00,1996-12-01 03:00:00,1996-12-01 15:00:00
3915,1996332N09092,1996-11-29 18:00:00,1996-11-30 18:00:00,1996-12-01 00:00:00,1996-12-01 06:00:00,1996-12-01 18:00:00
3916,1996332N09092,1996-11-29 21:00:00,1996-11-30 21:00:00,1996-12-01 03:00:00,1996-12-01 09:00:00,1996-12-01 21:00:00
3917,1996332N09092,1996-11-30 00:00:00,1996-12-01 00:00:00,1996-12-01 06:00:00,1996-12-01 12:00:00,1996-12-02 00:00:00
3918,1996332N09092,1996-11-30 03:00:00,1996-12-01 03:00:00,1996-12-01 09:00:00,1996-12-01 15:00:00,1996-12-02 03:00:00
3919,1996332N09092,1996-11-30 06:00:00,1996-12-01 06:00:00,1996-12-01 12:00:00,1996-12-01 18:00:00,1996-12-02 06:00:00
3920,1996332N09092,1996-11-30 09:00:00,1996-12-01 09:00:00,1996-12-01 15:00:00,1996-12-01 21:00:00,1996-12-02 09:00:00
3921,1996332N09092,1996-11-30 12:00:00,1996-12-01 12:00:00,1996-12-01 18:00:00,1996-12-02 00:00:00,1996-12-02 12:00:00
3922,1996332N09092,1996-11-30 15:00:00,1996-12-01 15:00:00,1996-12-01 21:00:00,1996-12-02 03:00:00,1996-12-02 15:00:00
3923,1996332N09092,1996-11-30 18:00:00,1996-12-01 18:00:00,1996-12-02 00:00:00,1996-12-02 06:00:00,1996-12-02 18:00:00
3924,1996332N09092,1996-11-30 21:00:00,1996-12-01 21:00:00,1996-12-02 03:00:00,1996-12-02 09:00:00,1996-12-02 21:00:00
3925,1996332N09092,1996-12-01 00:00:00,1996-12-02 00:00:00,1996-12-02 06:00:00,1996-12-02 12:00:00,1996-12-03 00:00:00
3926,1996332N09092,1996-12-01 03:00:00,1996-12-02 03:00:00,1996-12-02 09:00:00,1996-12-02 15:00:00,1996-12-03 03:00:00
3927,1996332N09092,1996-12-01 06:00:00,1996-12-02 06:00:00,1996-12-02 12:00:00,1996-12-02 18:00:00,1996-12-03 06:00:00
3928,1996332N09092,1996-12-01 09:00:00,1996-12-02 09:00:00,1996-12-02 15:00:00,1996-12-02 21:00:00,1996-12-03 09:00:00
3929,1996332N09092,1996-12-01 12:00:00,1996-12-02 12:00:00,1996-12-02 18:00:00,1996-12-03 00:00:00,1996-12-03 12:00:00
3930,1996332N09092,1996-12-01 15:00:00,1996-12-02 15:00:00,1996-12-02 21:00:00,1996-12-03 03:00:00,1996-12-03 15:00:00
3931,1996332N09092,1996-12-01 18:00:00,1996-12-02 18:00:00,1996-12-03 00:00:00,1996-12-03 06:00:00,1996-12-03 18:00:00
3932,1996332N09092,1996-12-01 21:00:00,1996-12-02 21:00:00,1996-12-03 03:00:00,1996-12-03 09:00:00,1996-12-03 21:00:00
3933,1996332N09092,1996-12-02 00:00:00,1996-12-03 00:00:00,1996-12-03 06:00:00,1996-12-03 12:00:00,1996-12-04 00:00:00
3934,1996332N09092,1996-12-02 03:00:00,1996-12-03 03:00:00,1996-12-03 09:00:00,1996-12-03 15:00:00,1996-12-04 03:00:00
3935,1996332N09092,1996-12-02 06:00:00,1996-12-03 06:00:00,1996-12-03 12:00:00,1996-12-03 18:00:00,1996-12-04 06:00:00
3936,1996332N09092,1996-12-02 09:00:00,1996-12-03 09:00:00,1996-12-03 15:00:00,1996-12-03 21:00:00,1996-12-04 09:00:00
3937,1996332N09092,1996-12-02 12:00:00,1996-12-03 12:00:00,1996-12-03 18:00:00,1996-12-04 00:00:00,1996-12-04 12:00:00
3938,1996332N09092,1996-12-02 15:00:00,1996-12-03 15:00:00,1996-12-03 21:00:00,1996-12-04 03:00:00,1996-12-04 15:00:00
